33:      SR807C7000        , 967.00         , 555.00         , 285.00         , 618.00         , 142.00         , 968.00         , 142.00         , 0              , 1994226.00     , 1396.00        , 967.00         , 481.00         , 968.00         , 142.00         , 0.00           , 0.00           , 14:32:35       , 0              , 142.50         , 20             , 967.00         , 1              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 481.00         , 20170331       
34:      SR807C7100        , 929.50         , 519.00         , 450.50         , 1032.00        , 107.00         , 931.00         , 106.00         , 0              , 6533760.00     , 1110.00        , 929.50         , 480.00         , 932.00         , 106.00         , 0.00           , 0.00           , 14:13:55       , 0              , 0.00           , 0              , 929.50         , 2              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 480.00         , 20170331       
35:      SR807C7200        , 77.00          , 490.00         , 199.00         , 866.00         , 78.00          , 879.00         , 77.00          , 0              , 1912544.00     , 916.00         , 77.00          , 472.00         , 903.00         , 77.00          , 0.00           , 0.00           , 14:55:54       , 0              , 77.00          , 4              , 878.00         , 40             , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 472.00         , 20170331       
36:      SR709P7000        , 559.00         , 497.50         , 549.00         , 5672.00        , 511.00         , 666.00         , 488.00         , 0              , 546157.00      , 5976.00        , 559.00         , 536.50         , 894.50         , 100.50         , 0.00           , 0.00           , 14:59:57       , 0              , 558.00         , 1              , 600.00         , 1              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 536.50         , 20170331       
37:      SR807C7300        , 543.00         , 467.50         , 450.00         , 792.00         , 543.00         , 543.00         , 543.00         , 0              , 16290.00       , 792.00         , 543.00         , 543.00         , 880.50         , 54.50          , 0.00           , 0.00           , 13:30:37       , 0              , 55.00          , 5              , 880.00         , 3              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 543.00         , 20170331       
38:      SR709C7000        , 148.00         , 156.50         , 127.50         , 15568.00       , 150.00         , 228.50         , 88.50          , 0              , 1033296.00     , 17074.00       , 148.00         , 152.00         , 553.50         , 0.50           , 0.00           , 0.00           , 14:58:57       , 0              , 120.00         , 1              , 148.00         , 5              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 152.00         , 20170331       
39:      SR807C7400        , 513.50         , 457.50         , 489.50         , 752.00         , 513.50         , 513.50         , 513.50         , 0              , 35945.00       , 764.00         , 513.50         , 513.50         , 870.50         , 44.50          , 0.00           , 0.00           , 09:48:25       , 0              , 44.50          , 5              , 870.00         , 2              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 513.50         , 20170331       
40:      SR807C7500        , 108.50         , 454.00         , 108.50         , 2236.00        , 0.00           , 0.00           , 0.00           , 0              , 0.00           , 2236.00        , 0.00           , 0.00           , 867.00         , 41.00          , 0.00           , 0.00           , 09:40:53       , 0              , 70.00          , 20             , 680.00         , 20             , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 0.00           , 20170331       
41:      SR807P6500        , 835.50         , 422.50         , 420.00         , 1278.00        , 835.50         , 835.50         , 835.50         , 0              , 5013.00        , 1278.00        , 835.50         , 835.50         , 835.50         , 9.50           , 0.00           , 0.00           , 13:30:01       , 0              , 11.00          , 20             , 800.00         , 2              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 835.50         , 20170331       
42:      SR807P6600        , 845.50         , 432.50         , 450.00         , 1152.00        , 624.00         , 845.50         , 624.00         , 0              , 124240.00      , 1212.00        , 845.50         , 776.50         , 845.50         , 19.50          , 0.00           , 0.00           , 14:30:50       , 0              , 26.00          , 5              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0.00           , 0              , 0              , 0.00           , 0              , 776.50         , 20170331       
